-1.6225344129781,0
8.85918985431691,4
7.58507995291339,8
8.36398716275864,12
9.67570201663022,16
10.595796001117,20
10.7151380611669,24
0.445950564624416,0
5.41412113321323,4
10.9473197502903,8
9.00830233495628,12
13.7903818911543,16
8.25394635542589,20
14.3015253419381,24
-0.606973840833349,0
6.32330834803684,4
4.56766642291567,8
7.96284127741609,12
14.7275082803073,16
17.1003586291363,20
11.4239468706626,24
1.50914611456454,0
10.3594044825093,4
13.915359011938,8
6.47521332268587,12
9.16181246854824,16
10.9840030472699,20
15.6172456881963,24
-3.41936747744028,0
5.1749372515234,4
12.658334281595,8
11.303043112233,12
12.9178056507267,16
11.2219338722321,20
14.0828630129204,24
2.32184011703329,0
4.67929880872868,4
13.97421465676,8
12.6147611370261,12
10.2001157720316,16
13.5358246993763,20
10.7737200529121,24
-0.387700963731973,0
7.43658067633348,4
6.87035445982928,8
10.2739399882448,12
8.86106806540568,16
10.3134912161687,20
14.4273809577742,24
-3.70418802918077,0
4.51113022769047,4
9.41008041719598,8
7.44728887898719,12
12.4368300095507,16
6.98073078616602,20
12.6111906280977,24
1.06466079782802,0
2.73116612291046,4
8.26816610676501,8
12.6237888010871,12
11.0984178500516,16
7.38350095244344,20
12.2136670017254,24
0.707425442904975,0
6.06517779765933,4
10.5647883589016,8
12.1951706702317,12
15.0384008580297,16
9.40297508107421,20
7.64581066707451,24
2.0401077025798,0
5.0857533915468,4
6.44479916215344,8
13.9176019403491,12
10.5208377295751,16
14.2742843823471,20
13.0548791222482,24
3.63097911396974,0
7.02363743235044,4
11.0957751672552,8
9.57882623577204,12
10.3014890377779,16
16.0557673852132,20
11.2393448590664,24
0.410418712346886,0
1.81483203645581,4
10.9346270844817,8
10.8157547667359,12
12.8717267022057,16
11.4146855671638,20
9.398263998986,24
4.2020037988884,0
6.34730460156279,4
4.30261412878192,8
11.66574309614,12
10.3324605602817,16
12.0728802749929,20
15.8487849545367,24
-1.06199183360303,0
10.1218826378038,4
10.3949379082338,8
8.3953667968773,12
16.6151127155946,16
13.5847985341468,20
13.7550508077466,24
-3.65845857487988,0
8.04111334910466,4
10.9324357410052,8
8.84151731450367,12
13.7767428655686,16
13.3212959378333,20
13.3483761707722,24
1.65982437394405,0
4.13084479227129,4
6.2141190996723,8
9.28404776168401,12
8.12043199165135,16
11.0482714100494,20
14.215987112858,24
0.206959611875006,0
6.69295328464185,4
11.455725816431,8
9.13495999416443,12
10.9754444681474,16
12.7391489653888,20
15.3858853549366,24
0.400933344681553,0
0.610803957303935,4
11.2489146905339,8
8.52948583401967,12
14.4600966398706,16
11.2343742847612,20
15.811031663043,24
1.74771997189523,0
6.30402294465881,4
7.11751192500552,8
9.1555034888098,12
6.66648263446944,16
6.13037052490716,20
7.96366683496225,24
-2.39530940689397,0
6.47059941512092,4
10.0253765743001,8
9.07992154775652,12
9.2576600307843,16
15.0656029560389,20
12.502528410706,24
-1.00064328041212,0
4.80182705754644,4
10.6014688830916,8
6.97654275885099,12
12.3268057204551,16
13.4013660006843,20
15.5926846062644,24
-1.54806907353755,0
5.87477154108479,4
11.4152441723059,8
15.2110499097746,12
8.26464253111698,16
7.6592516603807,20
10.9312246136552,24
-0.150220603741034,0
7.00347117588189,4
9.98426871343307,8
9.67977381741994,12
13.7015718433357,16
12.3793827063275,20
